Provider,PotentialFraud,AttendingPhysician
PRV54680,Yes,PHY325441
PRV54680,Yes,PHY380143
PRV55240,No,PHY335781
PRV55240,No,PHY429081
PRV55240,No,PHY429100
PRV55240,No,PHY387488
PRV55240,No,PHY429100
PRV55240,No,PHY407134
PRV55240,No,PHY407134
PRV55240,No,PHY407134
PRV55240,No,PHY352339
PRV55240,No,PHY407134
PRV55240,No,PHY429100
PRV55472,Yes,PHY427369
PRV55472,Yes,PHY427369
PRV55472,Yes,PHY427369
PRV55472,Yes,PHY427369
PRV55472,Yes,PHY427369
PRV55472,Yes,PHY427369
PRV55472,Yes,PHY427369
PRV55472,Yes,PHY427369
PRV55472,Yes,PHY427369
PRV55472,Yes,PHY427369
PRV55472,Yes,PHY427369
PRV55472,Yes,PHY427369
PRV55472,Yes,PHY427369
PRV55472,Yes,PHY427369
PRV55472,Yes,PHY427369
PRV55472,Yes,PHY427369
PRV55472,Yes,PHY427369
PRV55472,Yes,PHY427369
PRV55472,Yes,PHY427369
PRV55472,Yes,PHY427369
PRV55472,Yes,PHY427369
PRV56574,No,PHY400876
PRV56574,No,PHY400876
PRV56574,No,PHY367682
PRV56574,No,PHY361367
PRV56574,No,PHY336280
PRV56574,No,PHY333298
PRV56574,No,PHY371309
PRV56574,No,PHY371309
PRV56574,No,PHY400876
PRV56574,No,PHY395366
PRV56574,No,PHY414673
PRV56574,No,PHY336280
PRV56624,Yes,PHY320628
PRV56624,Yes,PHY400271
PRV56624,Yes,PHY412717
PRV56624,Yes,PHY322123
PRV56624,Yes,PHY377043
PRV56624,Yes,PHY423447
PRV56624,Yes,PHY341361
PRV51482,Yes,PHY364018
PRV51482,Yes,PHY330078
PRV51482,Yes,PHY319374
PRV51482,Yes,PHY361825
PRV51482,Yes,PHY382677
PRV51482,Yes,PHY394620
PRV51482,Yes,PHY322046
PRV51482,Yes,PHY357617
PRV51482,Yes,PHY317402
PRV51482,Yes,PHY343700
PRV51482,Yes,PHY406075
PRV55830,No,PHY328599
PRV55830,No,PHY348610
PRV55830,No,PHY365035
PRV55830,No,PHY339184
PRV55830,No,PHY339184
PRV55830,No,PHY373503
PRV55830,No,PHY389958
PRV55830,No,PHY393301
PRV57194,No,PHY391640
PRV57194,No,PHY392145
PRV52972,No,PHY356372
PRV52972,No,PHY356372
PRV52972,No,PHY416198
PRV52972,No,PHY356372
PRV52972,No,PHY416198
PRV52972,No,PHY416198
PRV52972,No,PHY416198
PRV52972,No,PHY416198
PRV52972,No,PHY356372
PRV52972,No,PHY416198
PRV52972,No,PHY416198
PRV52972,No,PHY416198
PRV52972,No,PHY356372
PRV52972,No,PHY416198
PRV52972,No,PHY356372
PRV52972,No,PHY356372
PRV52972,No,PHY416198
PRV52926,No,PHY419687
PRV52926,No,PHY419687
PRV52926,No,PHY419687
PRV52926,No,PHY419687
PRV55900,No,PHY358554
PRV55900,No,PHY360728
PRV55900,No,PHY360728
PRV55900,No,PHY370728
PRV55900,No,PHY353594
PRV55900,No,PHY353594
PRV55900,No,PHY370728
PRV55900,No,PHY336727
PRV51048,No,PHY383429
PRV51048,No,PHY381619
PRV51048,No,PHY347272
PRV51048,No,PHY329318
PRV56563,No,PHY346195
PRV56563,No,PHY315692
PRV56563,No,PHY378312
PRV56563,No,PHY315692
PRV56563,No,PHY357536
PRV56563,No,PHY345005
PRV56563,No,PHY345005
PRV56563,No,PHY346195
PRV56767,No,PHY367009
PRV56767,No,PHY416755
PRV56767,No,PHY359926
PRV56767,No,PHY363434
PRV56767,No,PHY423108
PRV56767,No,PHY372390
PRV55387,No,PHY328608
PRV55387,No,PHY328608
PRV55387,No,PHY328608
PRV55387,No,PHY328608
PRV55387,No,PHY328608
PRV55387,No,PHY328608
PRV51460,No,PHY331826
PRV51460,No,PHY399210
PRV51460,No,PHY399210
PRV51460,No,PHY399210
PRV51460,No,
PRV51460,No,PHY390264
PRV51460,No,PHY390264
PRV51460,No,PHY314819
PRV51460,No,PHY314819
PRV51460,No,PHY390264
PRV51460,No,PHY399210
PRV51460,No,PHY399210
PRV51460,No,PHY399210
PRV51460,No,PHY426575
PRV51460,No,PHY331826
PRV51460,No,PHY399210
PRV51460,No,PHY391447
PRV54205,No,PHY341247
PRV54205,No,PHY337500
PRV54205,No,PHY341247
PRV54205,No,PHY361644
PRV54205,No,PHY361644
PRV54205,No,PHY341247
PRV54205,No,PHY337500
PRV54205,No,PHY341247
PRV54205,No,PHY337500
PRV52089,Yes,PHY357071
PRV52089,Yes,PHY327954
PRV52089,Yes,PHY331456
PRV52089,Yes,PHY357071
PRV52089,Yes,PHY357071
PRV52089,Yes,PHY331456
PRV52089,Yes,PHY355703
PRV52089,Yes,PHY327954
PRV52089,Yes,PHY327954
PRV52089,Yes,PHY327954
PRV52089,Yes,PHY331456
PRV52089,Yes,PHY355703
PRV52089,Yes,PHY355703
PRV52089,Yes,PHY327954
PRV52089,Yes,PHY327954
PRV52298,No,PHY408686
PRV52298,No,PHY314715
PRV52298,No,PHY408686
PRV52298,No,PHY385614
PRV52298,No,PHY314715
PRV52298,No,PHY385614
PRV52298,No,PHY408686
PRV52298,No,PHY408686
PRV52298,No,PHY408686
PRV55492,Yes,PHY365868
PRV55492,Yes,PHY381201
PRV55492,Yes,PHY414378
PRV55492,Yes,PHY370924
PRV55492,Yes,PHY395837
PRV55492,Yes,PHY392338
PRV55492,Yes,PHY323037
PRV55492,Yes,PHY370924
PRV55492,Yes,PHY367877
PRV55492,Yes,PHY369135
PRV55492,Yes,PHY370924
PRV55492,Yes,PHY427111
PRV55492,Yes,PHY311986
PRV55492,Yes,PHY404707
PRV55492,Yes,PHY365868
PRV55492,Yes,PHY419194
PRV55492,Yes,PHY363914
PRV55492,Yes,PHY433617
PRV55492,Yes,PHY374122
PRV55492,Yes,PHY370924
PRV55492,Yes,PHY357381
PRV55492,Yes,PHY404707
PRV55492,Yes,PHY333940
PRV55492,Yes,PHY363914
PRV55492,Yes,PHY381201
PRV53251,No,PHY405890
PRV53251,No,PHY405890
PRV53251,No,PHY405890
PRV53251,No,PHY405890
PRV54073,No,PHY429804
PRV54073,No,PHY392953
PRV54073,No,PHY392953
PRV54073,No,PHY392953
PRV54073,No,PHY429804
PRV54073,No,PHY392953
PRV54073,No,PHY392953
PRV53103,No,PHY392417
PRV53103,No,PHY338520
PRV53103,No,PHY357752
PRV53103,No,PHY323926
PRV53103,No,PHY400629
PRV53103,No,PHY400629
PRV53103,No,PHY407976
PRV51305,No,PHY384231
PRV51305,No,PHY384231
PRV51305,No,PHY384231
PRV51305,No,PHY384231
PRV51305,No,PHY384231
PRV51305,No,PHY384231
PRV51305,No,PHY384231
PRV51305,No,PHY384231
PRV51305,No,PHY384231
PRV51305,No,PHY384231
PRV51305,No,PHY384231
PRV52936,No,PHY398641
PRV52936,No,PHY333554
PRV52936,No,PHY351763
PRV52936,No,PHY398641
PRV52127,No,PHY402838
PRV52127,No,PHY364094
PRV52127,No,PHY427807
PRV52127,No,PHY394585
PRV52127,No,PHY364094
PRV55753,No,PHY374498
PRV55753,No,PHY374498
PRV55753,No,PHY374498
PRV55753,No,PHY374498
PRV55753,No,PHY374498
PRV55753,No,PHY374498
PRV55753,No,PHY374498
PRV55753,No,PHY374498
PRV57101,No,PHY376605
PRV57101,No,PHY414918
PRV57101,No,PHY354323
PRV57101,No,PHY354319
PRV57101,No,PHY365822
PRV57101,No,PHY354323
PRV57101,No,PHY424722
PRV57101,No,PHY429450
PRV57101,No,PHY368670
PRV57101,No,PHY371064
PRV57101,No,PHY376605
PRV57101,No,PHY403773
PRV57101,No,PHY387832
PRV57101,No,PHY407628
PRV57101,No,PHY357282
PRV57101,No,PHY414918
PRV57101,No,PHY362441
PRV57101,No,PHY357282
PRV57101,No,PHY365822
PRV57101,No,PHY405499
PRV57101,No,PHY354507
PRV57101,No,PHY338106
PRV57101,No,PHY373367
PRV57101,No,PHY387832
PRV57101,No,PHY365822
PRV57101,No,PHY324449
PRV57101,No,PHY362304
PRV57101,No,PHY363918
PRV57101,No,PHY387848
PRV57101,No,PHY347668
PRV55234,No,PHY312410
PRV55234,No,PHY391171
PRV55234,No,PHY374925
PRV55234,No,PHY374925
PRV55234,No,PHY402377
PRV55234,No,PHY412632
PRV55234,No,PHY408685
PRV53456,No,PHY411119
PRV53456,No,PHY393388
PRV53456,No,PHY430834
PRV53456,No,PHY315230
PRV53456,No,PHY330151
PRV54901,No,PHY376150
PRV54901,No,PHY386976
PRV54901,No,PHY391312
PRV54901,No,PHY314038
PRV54901,No,PHY398335
PRV54901,No,PHY329204
PRV54901,No,PHY423802
PRV54901,No,PHY342822
PRV56615,No,PHY407985
PRV56615,No,PHY420805
PRV56615,No,PHY407985
PRV51431,No,PHY424348
PRV51431,No,PHY397565
PRV51431,No,PHY397565
PRV51431,No,PHY424348
PRV51431,No,PHY424348
PRV51431,No,PHY397565
PRV51431,No,PHY397565
PRV51431,No,PHY397565
PRV51431,No,PHY397565
PRV51431,No,PHY424348
PRV51431,No,PHY397565
PRV51431,No,PHY397565
PRV51431,No,PHY424348
PRV51431,No,PHY397565
PRV51431,No,PHY424348
PRV51431,No,PHY424348
PRV51431,No,PHY397565
PRV51431,No,PHY397565
PRV51431,No,PHY397565
PRV51431,No,PHY424348
PRV51431,No,PHY397565
PRV51431,No,PHY397565
PRV51431,No,PHY397565
PRV51431,No,PHY397565
PRV51431,No,PHY424348
PRV54339,No,PHY424162
PRV54339,No,PHY424162
PRV54339,No,PHY424162
PRV54339,No,PHY424162
PRV54339,No,PHY402518
PRV54339,No,PHY402518
PRV54339,No,PHY424162
PRV54339,No,PHY402518
PRV54339,No,PHY424162
PRV54339,No,PHY424162
PRV54339,No,PHY424162
PRV54569,No,PHY330578
PRV54569,No,PHY404178
PRV54569,No,PHY357629
PRV54569,No,PHY404178
PRV54569,No,PHY317259
PRV54569,No,PHY374463
PRV54569,No,PHY357629
PRV54569,No,PHY317259
PRV54569,No,PHY325206
PRV54569,No,PHY374463
PRV54569,No,PHY317259
PRV54569,No,PHY404178
PRV52499,No,PHY374073
PRV52499,No,PHY331978
PRV52499,No,PHY375789
PRV52499,No,PHY339555
PRV52499,No,PHY369842
PRV52499,No,PHY376019
PRV52499,No,PHY400777
PRV52499,No,PHY371669
PRV54052,No,PHY315180
PRV54052,No,PHY315180
PRV54052,No,PHY315180
PRV54052,No,PHY315180
PRV54052,No,PHY315180
PRV54052,No,PHY315180
PRV55454,No,PHY348800
PRV55454,No,PHY423531
PRV55454,No,PHY426933
PRV55454,No,PHY332247
PRV55454,No,PHY360751
PRV56220,No,PHY350428
PRV56220,No,PHY316044
PRV56220,No,PHY357052
PRV53799,No,PHY328448
PRV53799,No,PHY355318
PRV53799,No,PHY387814
PRV53799,No,PHY409862
PRV53799,No,PHY339728
PRV53799,No,PHY378000
PRV53799,No,PHY384208
PRV53799,No,PHY395191
PRV53799,No,PHY375265
PRV53799,No,PHY329398
PRV53799,No,PHY347095
PRV53799,No,PHY324148
PRV53799,No,PHY405900
PRV53799,No,PHY328701
PRV53210,No,PHY359509
PRV53210,No,PHY359509
PRV53210,No,PHY417893
PRV56411,No,PHY384461
PRV56411,No,PHY372760
PRV56411,No,PHY372760
PRV56411,No,PHY372760
PRV56711,Yes,PHY354046
PRV56711,Yes,PHY427141
PRV56711,Yes,PHY387280
PRV56711,Yes,PHY350443
PRV56711,Yes,PHY387280
PRV56711,Yes,PHY354046
PRV56711,Yes,PHY387280
PRV56711,Yes,PHY354046
PRV51855,No,PHY328309
PRV51855,No,PHY328309
PRV51855,No,PHY330256
PRV51855,No,PHY328309
PRV51855,No,PHY328309
PRV51855,No,PHY330256
PRV51855,No,PHY407538
PRV51855,No,PHY320384
PRV51855,No,PHY328309
PRV51855,No,PHY407538
PRV51855,No,PHY407538
PRV51855,No,PHY320384
PRV51855,No,PHY328309
PRV51855,No,PHY407538
PRV51855,No,PHY330256
PRV51855,No,PHY330256
PRV56889,No,PHY357637
PRV56889,No,PHY315125
PRV56889,No,PHY315125
PRV56889,No,PHY357637
PRV56889,No,PHY315125
PRV54567,No,PHY433947
PRV54567,No,PHY431640
PRV54567,No,PHY314016
PRV54567,No,PHY433947
PRV54567,No,PHY433947
PRV54567,No,PHY379865
PRV54876,Yes,PHY388947
PRV54876,Yes,PHY388947
PRV54876,Yes,PHY353693
PRV51435,No,PHY316577
PRV51435,No,PHY329287
PRV51435,No,PHY331204
PRV51435,No,PHY380530
PRV51435,No,PHY385426
PRV51435,No,PHY329287
PRV52118,No,PHY429699
PRV52118,No,PHY413491
PRV52118,No,PHY413491
PRV52118,No,PHY429699
PRV56456,No,PHY429744
PRV56456,No,PHY314364
PRV56456,No,PHY429744
PRV56456,No,PHY430260
PRV56456,No,PHY352335
PRV56456,No,PHY321767
PRV56456,No,PHY314364
PRV56456,No,PHY430260
PRV56456,No,PHY314364
PRV56456,No,PHY314364
PRV56456,No,PHY352335
PRV56456,No,PHY430260
PRV56456,No,PHY321767
PRV56456,No,PHY352335
PRV54402,No,PHY388922
PRV54402,No,PHY354442
PRV54402,No,PHY320371
PRV54402,No,PHY311147
PRV54402,No,PHY378286
PRV54402,No,PHY341049
PRV54679,No,PHY319308
PRV51138,No,PHY433184
PRV52978,No,PHY334136
PRV52978,No,PHY334136
PRV52978,No,PHY334136
PRV52978,No,PHY334136
PRV52978,No,PHY334136
PRV51829,No,PHY346884
PRV51829,No,PHY346884
PRV51829,No,PHY346884
PRV51829,No,PHY346884
PRV51829,No,PHY346884
PRV51391,No,PHY321363
PRV51391,No,PHY368380
PRV51391,No,PHY370925
PRV51391,No,PHY424647
PRV51391,No,PHY378611
PRV51391,No,PHY382677
PRV51391,No,PHY424647
PRV51391,No,PHY396674
PRV51391,No,PHY364311
PRV51391,No,PHY370925
PRV51391,No,PHY368380
PRV51391,No,PHY331529
PRV51391,No,PHY395239
PRV51062,No,PHY413122
PRV51062,No,PHY319449
PRV51062,No,PHY405217
PRV51046,No,PHY372593
PRV51046,No,PHY372593
PRV51046,No,PHY372593
PRV51046,No,PHY372593
PRV51046,No,PHY372593
PRV51046,No,PHY372593
PRV51046,No,PHY372593
PRV51046,No,PHY372593
PRV54737,No,PHY331923
PRV54737,No,PHY397739
PRV54737,No,PHY335522
PRV54737,No,PHY363988
PRV54737,No,PHY358098
PRV54737,No,PHY386336
PRV54737,No,PHY397739
PRV54737,No,PHY406460
PRV54737,No,PHY312835
PRV54737,No,PHY363988
PRV54737,No,PHY330448
PRV54737,No,PHY360171
PRV54737,No,PHY367714
PRV51024,No,PHY380186
PRV51024,No,PHY380186
PRV51024,No,PHY380186
PRV51024,No,PHY380186
PRV51024,No,PHY380186
PRV51024,No,PHY380186
PRV51024,No,PHY380186
PRV51024,No,PHY380186
PRV51024,No,PHY380186
PRV52092,No,PHY369970
PRV52092,No,PHY369970
PRV52092,No,PHY331022
PRV52092,No,PHY359702
PRV52092,No,PHY313978
PRV52092,No,PHY401796
PRV52092,No,PHY320594
PRV52092,No,PHY313978
PRV52092,No,PHY356442
PRV52092,No,PHY369970
PRV52092,No,PHY362151
PRV52092,No,PHY402347
PRV51401,Yes,PHY353541
PRV51401,Yes,PHY411486
PRV51401,Yes,PHY383634
PRV51401,Yes,PHY358833
PRV51401,Yes,PHY411486
PRV51401,Yes,PHY360632
PRV51401,Yes,PHY420743
PRV51401,Yes,PHY345482
PRV54425,No,PHY324758
PRV54425,No,PHY324758
PRV54425,No,PHY324758
PRV54425,No,PHY324758
PRV51593,Yes,PHY337988
PRV51593,Yes,PHY411505
PRV51593,Yes,PHY424689
PRV51593,Yes,PHY350179
PRV51593,Yes,PHY359853
PRV51593,Yes,PHY324647
PRV51593,Yes,PHY341206
PRV51593,Yes,PHY359853
PRV51593,Yes,PHY409713
PRV51593,Yes,PHY350202
PRV51593,Yes,PHY355662
PRV51593,Yes,PHY386176
PRV54075,Yes,PHY380887
PRV54075,Yes,PHY384873
PRV54075,Yes,PHY420113
PRV54075,Yes,PHY420113
PRV54075,Yes,PHY412335
PRV54075,Yes,PHY411522
PRV54075,Yes,PHY336276
PRV54075,Yes,PHY384159
PRV54075,Yes,PHY358052
PRV54075,Yes,PHY330064
PRV54075,Yes,PHY342368
PRV54075,Yes,PHY342368
PRV54075,Yes,PHY394289
PRV54075,Yes,PHY345374
PRV54075,Yes,PHY330064
PRV54075,Yes,PHY391957
PRV54075,Yes,PHY354576
PRV54075,Yes,PHY342343
PRV54075,Yes,PHY376971
PRV54075,Yes,PHY420113
PRV54075,Yes,PHY358052
PRV54075,Yes,PHY356303
PRV54075,Yes,PHY394289
PRV54075,Yes,PHY369832
PRV54075,Yes,PHY354576
PRV54075,Yes,PHY358052
PRV54075,Yes,PHY354576
PRV54075,Yes,PHY404381
PRV54075,Yes,PHY321704
PRV54075,Yes,PHY313936
PRV54075,Yes,PHY330158
PRV54075,Yes,PHY369832
PRV54558,No,PHY382331
PRV54558,No,PHY431733
PRV54558,No,PHY335298
PRV54558,No,PHY348527
PRV54558,No,PHY347762
PRV54558,No,PHY431424
PRV54558,No,PHY422398
PRV54558,No,PHY371736
PRV54558,No,PHY348401
PRV54558,No,PHY353900
PRV54558,No,PHY350316
PRV54558,No,PHY338673
PRV54558,No,PHY394295
PRV54558,No,PHY372798
PRV54558,No,PHY378256
PRV54590,No,PHY411774
PRV53437,No,PHY395440
PRV56122,No,PHY333087
PRV56122,No,PHY333087
PRV56122,No,PHY333087
PRV55790,No,PHY328035
PRV55790,No,PHY312257
PRV55790,No,PHY392729
PRV55790,No,PHY328035
PRV55790,No,PHY392729
PRV51389,No,PHY433516
PRV51389,No,PHY332867
PRV51389,No,PHY349578
PRV51389,No,PHY349578
PRV51389,No,PHY353791
PRV51389,No,PHY331657
PRV51389,No,PHY430044
PRV51389,No,PHY408872
PRV51389,No,PHY430044
PRV51389,No,PHY400048
PRV51389,No,PHY430044
PRV51389,No,PHY313283
PRV51389,No,PHY351984
PRV51389,No,PHY430044
PRV51389,No,PHY430044
PRV51389,No,PHY430044
PRV51389,No,PHY364147
PRV51389,No,PHY331657
PRV55490,No,PHY332885
PRV55490,No,PHY355660
PRV55490,No,PHY341514
PRV55490,No,PHY361828
PRV55490,No,PHY352108
PRV55490,No,PHY363883
PRV55490,No,PHY331802
PRV55490,No,PHY348163
PRV55490,No,PHY433882
PRV55490,No,PHY332565
PRV55490,No,PHY354031
PRV55490,No,PHY397131
PRV55490,No,PHY373169
PRV55490,No,PHY311505
PRV55490,No,PHY388191
PRV55490,No,PHY422978
PRV55490,No,PHY400673
PRV55490,No,PHY426801
PRV55490,No,PHY400673
PRV57196,No,PHY331602
PRV57196,No,PHY389525
PRV57196,No,PHY421711
PRV57196,No,PHY389525
PRV57196,No,PHY389525
PRV57196,No,PHY421711
PRV57196,No,PHY421711
PRV57196,No,PHY355037
PRV57196,No,PHY389525
PRV57196,No,PHY331602
PRV54950,Yes,PHY409621
PRV54950,Yes,PHY430665
PRV54950,Yes,PHY365393
PRV54950,Yes,PHY392613
PRV54950,Yes,PHY378418
PRV51276,No,PHY365023
PRV51276,No,PHY336575
PRV51276,No,PHY423972
PRV51276,No,PHY382904
PRV51276,No,PHY350544
PRV51276,No,PHY354508
PRV51276,No,PHY416833
PRV51276,No,PHY354508
PRV51276,No,PHY432890
PRV51276,No,PHY326085
PRV51276,No,PHY432890
PRV51276,No,PHY417413
PRV51276,No,PHY365023
PRV51276,No,PHY432890
PRV52504,Yes,PHY383348
PRV52504,Yes,PHY383348
PRV52504,Yes,PHY383348
PRV52504,Yes,PHY383348
PRV52504,Yes,PHY383348
PRV52504,Yes,PHY383348
PRV52504,Yes,PHY383348
PRV52504,Yes,PHY383348
PRV52504,Yes,PHY383348
PRV52504,Yes,PHY383348
PRV52504,Yes,PHY383348
PRV52504,Yes,PHY383348
PRV52504,Yes,PHY383348
PRV52504,Yes,PHY383348
PRV52858,No,PHY359503
PRV52858,No,PHY359503
PRV52858,No,PHY359503
PRV52858,No,PHY359503
PRV52858,No,PHY359503
PRV52858,No,PHY359503
PRV52858,No,PHY359503
PRV52858,No,PHY359503
PRV52858,No,PHY359503
PRV52858,No,PHY359503
PRV52858,No,PHY359503
PRV52858,No,PHY359503
PRV52858,No,PHY359503
PRV52858,No,PHY359503
PRV52699,No,PHY428554
PRV55679,No,PHY388534
PRV55679,No,PHY388534
PRV55679,No,PHY388534
PRV55679,No,PHY388534
PRV55679,No,PHY388534
PRV55679,No,PHY388534
PRV55679,No,PHY388534
PRV55679,No,PHY388534
PRV55679,No,PHY388534
PRV53963,No,PHY425158
PRV53963,No,PHY339912
PRV53963,No,PHY320678
PRV53963,No,PHY352737
PRV55956,No,PHY332306
PRV55956,No,PHY377096
PRV55956,No,PHY332306
PRV55956,No,PHY388410
PRV55956,No,PHY377096
PRV55956,No,PHY377096
PRV55956,No,PHY388410
PRV55956,No,PHY388410
PRV52099,No,PHY368701
PRV52099,No,PHY332189
PRV56452,No,PHY347916
PRV56452,No,PHY349870
PRV56452,No,PHY347916
PRV56452,No,PHY335921
PRV55378,No,PHY334349
PRV55378,No,PHY374920
PRV55378,No,PHY374920
PRV55378,No,PHY377126
PRV55378,No,PHY377126
PRV55378,No,PHY334349
PRV55378,No,PHY374920
PRV55378,No,PHY316410
PRV55378,No,PHY334349
PRV55378,No,PHY377126
PRV55378,No,PHY374920
PRV55378,No,PHY374920
PRV55378,No,PHY334349
PRV55378,No,PHY334349
PRV51282,No,PHY323106
PRV51282,No,PHY389055
PRV51282,No,PHY323106
PRV51282,No,PHY397409
PRV51282,No,PHY424186
PRV51282,No,PHY405858
PRV51282,No,PHY416955
PRV51282,No,PHY357157
PRV57126,No,PHY337140
PRV57126,No,PHY364524
PRV57126,No,PHY431132
PRV57126,No,PHY335985
PRV57126,No,PHY319562
PRV57126,No,PHY406299
PRV57126,No,PHY430725
PRV57126,No,PHY327303
PRV57126,No,PHY406299
PRV57126,No,PHY327303
PRV54363,No,PHY312189
PRV54363,No,PHY393365
PRV54363,No,PHY357606
PRV54363,No,PHY359283
PRV54363,No,PHY359283
PRV54363,No,PHY357606
PRV54363,No,PHY357606
PRV54363,No,PHY359283
PRV54363,No,PHY393365
PRV54363,No,PHY359283
PRV54363,No,PHY393365
PRV54363,No,PHY359283
PRV54106,No,PHY405068
PRV54106,No,PHY341107
PRV54106,No,PHY365011
PRV54106,No,PHY365011
PRV54106,No,PHY341107
PRV54361,Yes,PHY389445
PRV54361,Yes,PHY377307
PRV54361,Yes,PHY375654
PRV54361,Yes,PHY377307
PRV54361,Yes,PHY389445
PRV54361,Yes,PHY375654
PRV54361,Yes,PHY375654
PRV54429,No,PHY369021
PRV54429,No,PHY369021
PRV54429,No,PHY334847
PRV54201,No,PHY355408
PRV54201,No,PHY400344
PRV54201,No,PHY363681
PRV54201,No,PHY363681
PRV54688,Yes,
PRV54688,Yes,PHY360149
PRV54688,Yes,PHY412811
PRV54688,Yes,PHY431211
PRV54688,Yes,PHY355020
PRV54688,Yes,PHY430432
PRV54688,Yes,PHY352375
PRV54688,Yes,PHY405636
PRV54688,Yes,PHY433487
PRV54688,Yes,PHY362903
PRV54688,Yes,PHY355020
PRV52163,No,PHY362343
PRV52163,No,PHY374867
PRV54696,No,PHY398722
PRV54696,No,PHY352608
PRV54696,No,PHY338980
PRV54696,No,PHY384448
PRV54696,No,PHY398722
PRV54696,No,PHY384448
PRV52833,No,PHY376049
PRV52833,No,PHY352638
PRV52833,No,PHY376049
PRV52833,No,PHY352638
PRV56347,No,PHY378272
PRV56347,No,PHY378272
PRV56347,No,PHY376965
PRV56347,No,PHY378272
PRV56347,No,PHY376965
PRV56347,No,PHY378272
PRV56347,No,PHY378272
PRV56347,No,PHY378272
PRV56347,No,PHY376965
PRV52449,No,PHY369410
PRV52449,No,PHY362041
PRV52449,No,PHY351960
PRV52449,No,PHY349352
PRV52449,No,PHY349352
PRV52449,No,PHY423542
PRV56133,No,PHY367720
PRV56133,No,PHY367720
PRV56133,No,PHY367720
PRV56133,No,PHY367720
PRV56133,No,PHY367720
PRV56133,No,PHY367720
PRV56133,No,PHY367720
PRV56133,No,PHY367720
PRV56133,No,PHY367720
PRV56133,No,PHY367720
PRV56133,No,PHY367720
PRV56133,No,PHY367720
PRV56133,No,PHY367720
PRV56133,No,PHY367720
PRV56133,No,PHY367720
PRV57634,No,PHY380023
PRV57634,No,PHY390777
PRV57634,No,PHY399064
PRV57634,No,PHY380023
PRV57634,No,PHY380023
PRV57634,No,PHY399064
PRV57634,No,PHY380023
PRV57634,No,PHY380023
PRV51978,No,PHY318622
PRV51978,No,PHY316378
PRV51978,No,PHY318622
PRV51978,No,PHY316378
PRV55576,No,PHY368621
PRV55576,No,PHY350691
PRV55576,No,PHY394237
PRV57158,Yes,PHY373319
PRV57158,Yes,PHY357331
PRV57158,Yes,PHY357331
PRV57158,Yes,PHY373319
PRV57158,Yes,PHY380895
PRV57158,Yes,PHY426450
PRV57158,Yes,PHY380895
PRV57158,Yes,PHY380895
PRV57158,Yes,PHY380895
PRV57158,Yes,PHY380895
PRV57158,Yes,PHY373319
PRV57158,Yes,PHY373587
PRV57158,Yes,PHY373319
PRV57158,Yes,PHY373587
PRV57158,Yes,PHY357331
PRV57158,Yes,PHY373587
PRV57158,Yes,PHY357331
PRV57158,Yes,PHY373587
PRV57158,Yes,PHY426450
PRV57158,Yes,PHY357331
PRV57158,Yes,PHY380895
PRV57158,Yes,PHY357331
PRV57158,Yes,PHY357331
PRV57158,Yes,PHY373587
PRV57158,Yes,PHY373319
PRV57158,Yes,PHY380895
PRV57158,Yes,PHY426450
PRV57158,Yes,PHY357331
PRV57158,Yes,PHY426450
PRV57158,Yes,PHY373319
PRV52541,No,PHY409321
PRV52541,No,PHY344304
PRV52541,No,PHY388105
PRV52541,No,PHY416519
PRV52541,No,PHY381469
PRV56288,No,PHY347725
PRV56288,No,PHY333053
PRV57304,No,PHY419833
PRV57304,No,PHY319393
PRV57304,No,PHY319393
PRV52458,No,PHY371214
PRV51190,No,PHY334213
PRV51190,No,PHY369604
PRV51190,No,PHY388478
PRV54498,No,PHY370226
PRV56724,No,PHY407156
PRV56724,No,PHY321405
PRV56724,No,PHY405951
PRV56724,No,PHY385005
PRV56724,No,PHY415699
PRV56724,No,PHY419547
PRV54388,Yes,PHY326605
PRV54388,Yes,PHY326605
PRV54388,Yes,PHY326605
PRV54388,Yes,PHY326605
PRV54388,Yes,PHY326605
PRV54388,Yes,PHY326605
PRV51234,No,PHY340727
PRV51234,No,PHY340727
PRV51234,No,PHY340727
PRV51234,No,PHY340727
PRV51234,No,PHY340727
PRV52503,No,PHY311276
PRV52503,No,PHY369177
PRV52503,No,PHY388965
PRV52503,No,PHY410368
PRV52503,No,PHY311276
PRV51337,Yes,PHY394736
PRV51337,Yes,PHY408065
PRV51337,Yes,PHY336991
PRV51337,Yes,PHY350228
PRV51337,Yes,PHY322808
PRV51337,Yes,PHY333502
PRV51337,Yes,PHY336991
PRV51337,Yes,PHY365562
PRV51337,Yes,PHY382639
PRV51337,Yes,PHY407563
PRV51337,Yes,PHY410806
PRV51337,Yes,PHY414553
PRV51337,Yes,PHY346152
PRV51337,Yes,PHY338108
PRV51337,Yes,PHY414553
PRV51337,Yes,PHY339086
PRV51337,Yes,PHY336991
PRV51337,Yes,PHY400823
PRV51337,Yes,PHY389153
PRV51337,Yes,PHY319779
PRV51337,Yes,PHY362912
PRV51337,Yes,PHY408065
PRV51337,Yes,PHY324386
PRV51337,Yes,PHY327550
PRV51337,Yes,PHY408065
PRV51337,Yes,PHY431728
PRV51337,Yes,PHY377520
PRV51337,Yes,PHY417015
PRV51337,Yes,PHY336991
PRV51337,Yes,PHY322808
PRV51337,Yes,PHY322808
PRV51337,Yes,PHY359133
